gender;f;a0;a1;a2;p0;p1;q0;q1;agebound;l0;l1;m0;m1;s0;s1
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;33.25;0;0;0.098662927;0.09580128;-0.002353552;-0.00223727
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;33.5;0;0;0.09580128;0.092927283;-0.00223727;-0.002121023
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;33.75;0;0;0.092927283;0.090041897;-0.002121023;-0.002004827
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;34;0;0;0.090041897;0.087146047;-0.002004827;-0.001888695
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;34.25;0;0;0.087146047;0.084240624;-0.001888695;-0.001772644
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;34.5;0;0;0.084240624;0.081326484;-0.001772644;-0.001656685
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;34.75;0;0;0.081326484;0.078404452;-0.001656685;-0.001540833
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;35;0;0;0.078404452;0.075475321;-0.001540833;-0.0014251
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;35.25;0;0;0.075475321;0.072539856;-0.0014251;-0.001309497
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;35.5;0;0;0.072539856;0.069598791;-0.001309497;-0.001194037
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;35.75;0;0;0.069598791;0.066652833;-0.001194037;-0.00107873
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;36;0;0;0.066652833;0.063702664;-0.00107873;-0.000963588
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;36.25;0;0;0.063702664;0.06074894;-0.000963588;-0.00084862
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;36.5;0;0;0.06074894;0.057792292;-0.00084862;-0.000733835
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;36.75;0;0;0.057792292;0.054833328;-0.000733835;-0.000619244
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;37;0;0;0.054833328;0.051872632;-0.000619244;-0.000504855
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;37.25;0;0;0.051872632;0.048910771;-0.000504855;-0.000390676
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;37.5;0;0;0.048910771;0.045948303;-0.000390676;-0.000276718
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;37.75;0;0;0.045948303;0.042985772;-0.000276718;-0.000162988
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;38;0;0;0.042985772;0.040023702;-0.000162988;-0.0000495
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;38.25;0;0;0.040023702;0.037062596;-0.0000495;0.0000638
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;38.5;0;0;0.037062596;0.034102941;0.0000638;0.000176742
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;38.75;0;0;0.034102941;0.031145202;0.000176742;0.000289473
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;39;0;0;0.031145202;0.02818983;0.000289473;0.000401934
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;39.25;0;0;0.02818983;0.025237258;0.000401934;0.00051412
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;39.5;0;0;0.025237258;0.0222879;0.00051412;0.000626024
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;39.75;0;0;0.0222879;0.019342159;0.000626024;0.000737638
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;40;0;0;0.019342159;0.01640042;0.000737638;0.000848958
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;40.25;0;0;0.01640042;0.013463054;0.000848958;0.000959977
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;40.5;0;0;0.013463054;0.010530418;0.000959977;0.00107069
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;40.75;0;0;0.010530418;0.007602855;0.00107069;0.001181091
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;41;0;0;0.007602855;0.004680696;0.001181091;0.001291176
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;41.25;0;0;0.004680696;0.001764258;0.001291176;0.00140094
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;41.5;0;0;0.001764258;-0.001146152;0.00140094;0.001510378
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;41.75;0;0;-0.001146152;-0.004050241;0.001510378;0.001619485
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;42;0;0;-0.004050241;-0.006947726;0.001619485;0.001728258
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;42.25;0;0;-0.006947726;-0.009838336;0.001728258;0.001836693
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;42.5;0;0;-0.009838336;-0.012721809;0.001836693;0.001944786
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;42.75;0;0;-0.012721809;-0.015597896;0.001944786;0.002052534
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;43;0;0;-0.015597896;-0.018466357;0.002052534;0.002159932
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;43.25;0;0;-0.018466357;-0.021327245;0.002159932;0.002266978
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;43.5;0;0;-0.021327245;-0.024181019;0.002266978;0.002373668
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;43.75;0;0;-0.024181019;-0.027028157;0.002373668;0.002479996
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;44;0;0;-0.027028157;-0.029869122;0.002479996;0.002585959
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;44.25;0;0;-0.029869122;-0.032704364;0.002585959;0.002691554
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;44.5;0;0;-0.032704364;-0.035534317;0.002691554;0.002796777
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;44.75;0;0;-0.035534317;-0.038359402;0.002796777;0.002901624
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;45;0;0;-0.038359402;-0.041180025;0.002901624;0.003006092
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;45.25;0;0;-0.041180025;-0.043996582;0.003006092;0.003110179
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;45.5;0;0;-0.043996582;-0.046809454;0.003110179;0.003213882
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;45.75;0;0;-0.046809454;-0.049619012;0.003213882;0.003317197
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;46;0;0;-0.049619012;-0.052425614;0.003317197;0.003420122
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;46.25;0;0;-0.052425614;-0.055229607;0.003420122;0.003522655
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;46.5;0;0;-0.055229607;-0.058031326;0.003522655;0.003624794
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;46.75;0;0;-0.058031326;-0.060831098;0.003624794;0.003726537
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;47;0;0;-0.060831098;-0.063629236;0.003726537;0.00382788
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;47.25;0;0;-0.063629236;-0.066426047;0.00382788;0.003928824
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;47.5;0;0;-0.066426047;-0.069221825;0.003928824;0.004029365
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;47.75;0;0;-0.069221825;-0.072016856;0.004029365;0.004129502
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;48;0;0;-0.072016856;-0.074811418;0.004129502;0.004229234
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;48.25;0;0;-0.074811418;-0.077605778;0.004229234;0.004328559
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;48.5;0;0;-0.077605778;-0.080400195;0.004328559;0.004427476
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;48.75;0;0;-0.080400195;-0.083194922;0.004427476;0.004525984
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;49;0;0;-0.083194922;-0.085990201;0.004525984;0.004624082
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;49.25;0;0;-0.085990201;-0.088786267;0.004624082;0.004721768
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;49.5;0;0;-0.088786267;-0.091583348;0.004721768;0.004819042
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;49.75;0;0;-0.091583348;-0.094381665;0.004819042;0.004915903
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;50;0;0;-0.094381665;-0.09718143;0.004915903;0.00501235
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;50.25;0;0;-0.09718143;-0.099982848;0.00501235;0.005108385
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;50.5;0;0;-0.099982848;-0.102786115;0.005108385;0.005204008
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;50.75;0;0;-0.102786115;-0.105591421;0.005204008;0.00529922
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;51;0;0;-0.105591421;-0.10839895;0.00529922;0.005394023
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;51.25;0;0;-0.10839895;-0.111208882;0.005394023;0.005488418
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;51.5;0;0;-0.111208882;-0.114021389;0.005488418;0.005582406
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;51.75;0;0;-0.114021389;-0.116836636;0.005582406;0.005675987
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;52;0;0;-0.116836636;-0.119654786;0.005675987;0.005769164
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;52.25;0;0;-0.119654786;-0.122475994;0.005769164;0.005861937
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;52.5;0;0;-0.122475994;-0.125300411;0.005861937;0.005954308
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;52.75;0;0;-0.125300411;-0.128128182;0.005954308;0.006046278
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;53;0;0;-0.128128182;-0.130959448;0.006046278;0.006137847
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;53.25;0;0;-0.130959448;-0.133794346;0.006137847;0.006229018
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;53.5;0;0;-0.133794346;-0.136633005;0.006229018;0.006319792
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;53.75;0;0;-0.136633005;-0.139475554;0.006319792;0.00641017
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;54;0;0;-0.139475554;-0.142322114;0.00641017;0.006500153
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;54.25;0;0;-0.142322114;-0.145172804;0.006500153;0.006589743
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;54.5;0;0;-0.145172804;-0.148027738;0.006589743;0.006678941
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;54.75;0;0;-0.148027738;-0.150887027;0.006678941;0.006767748
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;55;0;0;-0.150887027;-0.153750775;0.006767748;0.006856166
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;55.25;0;0;-0.153750775;-0.156619087;0.006856166;0.006944196
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;55.5;0;0;-0.156619087;-0.159492061;0.006944196;0.00703184
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;55.75;0;0;-0.159492061;-0.162369792;0.00703184;0.007119098
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;56;0;0;-0.162369792;-0.165252372;0.007119098;0.007205973
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;56.25;0;0;-0.165252372;-0.168139889;0.007205973;0.007292466
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;56.5;0;0;-0.168139889;-0.171032429;0.007292466;0.007378578
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;56.75;0;0;-0.171032429;-0.173930075;0.007378578;0.00746431
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;57;0;0;-0.173930075;-0.176832904;0.00746431;0.007549665
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;57.25;0;0;-0.176832904;-0.179740995;0.007549665;0.007634643
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;57.5;0;0;-0.179740995;-0.182654435;0.007634643;0.007719246
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;57.75;0;0;-0.182654435;-0.185573236;0.007719246;0.007803475
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;58;0;0;-0.185573236;-0.188497365;0.007803475;0.007887333
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;58.25;0;0;-0.188497365;-0.191426661;0.007887333;0.007970821
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;58.5;0;0;-0.191426661;-0.194360967;0.007970821;0.008053943
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;58.75;0;0;-0.194360967;-0.19730013;0.008053943;0.008136699
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;59;0;0;-0.19730013;-0.200244003;0.008136699;0.008219092
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;59.25;0;0;-0.200244003;-0.20319244;0.008219092;0.008301124
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;59.5;0;0;-0.20319244;-0.206145299;0.008301124;0.008382798
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;59.75;0;0;-0.206145299;-0.209102441;0.008382798;0.008464116
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;60;0;0;-0.209102441;-0.212063728;0.008464116;0.008545079
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;60.25;0;0;-0.212063728;-0.215029026;0.008545079;0.008625689
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;60.5;0;0;-0.215029026;-0.217998203;0.008625689;0.00870595
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;60.75;0;0;-0.217998203;-0.220971132;0.00870595;0.008785862
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;61;0;0;-0.220971132;-0.223947684;0.008785862;0.008865428
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;61.25;0;0;-0.223947684;-0.226927737;0.008865428;0.00894465
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;61.5;0;0;-0.226927737;-0.229911168;0.00894465;0.00902353
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;61.75;0;0;-0.229911168;-0.232897858;0.00902353;0.00910207
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;62;0;0;-0.232897858;-0.23588769;0.00910207;0.009180272
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;62.25;0;0;-0.23588769;-0.238880549;0.009180272;0.009258137
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;62.5;0;0;-0.238880549;-0.241876323;0.009258137;0.009335669
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;62.75;0;0;-0.241876323;-0.244874901;0.009335669;0.009412868
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;63;0;0;-0.244874901;-0.247876175;0.009412868;0.009489736
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;63.25;0;0;-0.247876175;-0.250880039;0.009489736;0.009566277
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;63.5;0;0;-0.250880039;-0.253886388;0.009566277;0.00964249
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;63.75;0;0;-0.253886388;-0.256895121;0.00964249;0.009718379
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;64;0;0;-0.256895121;-0.259906136;0.009718379;0.009793946
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;64.25;0;0;-0.259906136;-0.262919337;0.009793946;0.009869191
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;64.5;0;0;-0.262919337;-0.265934625;0.009869191;0.009944117
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;64.75;0;0;-0.265934625;-0.268951907;0.009944117;0.010018727
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;65;0;0;-0.268951907;-0.271971089;0.010018727;0.01009302
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;65.25;0;0;-0.271971089;-0.274992081;0.01009302;0.010167
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;65.5;0;0;-0.274992081;-0.278014792;0.010167;0.010240668
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;65.75;0;0;-0.278014792;-0.281039136;0.010240668;0.010314026
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;66;0;0;-0.281039136;-0.284065027;0.010314026;0.010387076
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;66.25;0;0;-0.284065027;-0.287092377;0.010387076;0.010459819
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;66.5;0;0;-0.287092377;-0.290121111;0.010459819;0.010532257
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;66.75;0;0;-0.290121111;-0.29315114;0.010532257;0.010604393
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;67;0;0;-0.29315114;-0.296182347;0.010604393;0.010676227
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;67.25;0;0;-0.296182347;-0.299214549;0.010676227;0.010747763
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;67.5;0;0;-0.299214549;-0.30224755;0.010747763;0.010819003
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;67.75;0;0;-0.30224755;-0.305281161;0.010819003;0.01088995
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;68;0;0;-0.305281161;-0.308315196;0.01088995;0.010960608
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;68.25;0;0;-0.308315196;-0.311349473;0.010960608;0.011030977
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;68.5;0;0;-0.311349473;-0.314383814;0.011030977;0.011101062
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;68.75;0;0;-0.314383814;-0.317418044;0.011101062;0.011170865
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;69;0;0;-0.317418044;-0.320451994;0.011170865;0.011240388
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;69.25;0;0;-0.320451994;-0.323485495;0.011240388;0.011309633
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;69.5;0;0;-0.323485495;-0.326518385;0.011309633;0.011378604
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;69.75;0;0;-0.326518385;-0.329550503;0.011378604;0.011447303
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;70;0;0;-0.329550503;-0.332581691;0.011447303;0.011515732
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;70.25;0;0;-0.332581691;-0.335611797;0.011515732;0.011583893
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;70.5;0;0;-0.335611797;-0.338640669;0.011583893;0.011651789
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;70.75;0;0;-0.338640669;-0.341668162;0.011651789;0.011719423
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;71;0;0;-0.341668162;-0.344694129;0.011719423;0.011786796
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;71.25;0;0;-0.344694129;-0.347718431;0.011786796;0.011853911
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;71.5;0;0;-0.347718431;-0.350740928;0.011853911;0.01192077
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;71.75;0;0;-0.350740928;-0.353761486;0.01192077;0.011987376
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;72;0;0;-0.353761486;-0.356779972;0.011987376;0.01205373
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;72.25;0;0;-0.356779972;-0.359796256;0.01205373;0.012119834
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;72.5;0;0;-0.359796256;-0.362810211;0.012119834;0.012185692
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;72.75;0;0;-0.362810211;-0.365821713;0.012185692;0.012251304
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;73;0;0;-0.365821713;-0.368830641;0.012251304;0.012316674
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;73.25;0;0;-0.368830641;-0.371836874;0.012316674;0.012381802
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;73.5;0;0;-0.371836874;-0.374840296;0.012381802;0.012446692
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;73.75;0;0;-0.374840296;-0.377840794;0.012446692;0.012511345
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;74;0;0;-0.377840794;-0.380838254;0.012511345;0.012575763
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;74.25;0;0;-0.380838254;-0.383832569;0.012575763;0.012639948
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;74.5;0;0;-0.383832569;-0.386823631;0.012639948;0.012703902
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;74.75;0;0;-0.386823631;-0.389811334;0.012703902;0.012767627
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;75;0;0;-0.389811334;-0.392795578;0.012767627;0.012831125
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;75.25;0;0;-0.392795578;-0.39577626;0.012831125;0.012894398
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;75.5;0;0;-0.39577626;-0.398753283;0.012894398;0.012957447
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;75.75;0;0;-0.398753283;-0.40172655;0.012957447;0.013020275
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;76;0;0;-0.40172655;-0.404695968;0.013020275;0.013082883
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;76.25;0;0;-0.404695968;-0.407661444;0.013082883;0.013145273
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;76.5;0;0;-0.407661444;-0.410622889;0.013145273;0.013207446
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;76.75;0;0;-0.410622889;-0.413580215;0.013207446;0.013269406
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;77;0;0;-0.413580215;-0.416533338;0.013269406;0.013331152
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;77.25;0;0;-0.416533338;-0.419482171;0.013331152;0.013392688
1;FEV1;-9.46728;2.02753;0.04519;-2.24922;0.13442;-3.5023;1.3608;77.5;0;0;-0.419482171;-0.422426624;0.013392688;0.013454014
